top,Yield,ROC,EarningsYield,RS(6m),ROA,ΔROA,AccrualRatio,ΔLTDebt-to-Assets,ΔCurrentRatio,ΔOpMgn,ΔAssetTurnover,roi,annualized,mean,std,sharpe,alpha,alpha_daily,beta,var,var_daily,tvar,tvar_daily
30,0,1,0,-1,0,0,1,-1,1,0,1,51.55,8.67,9.2,14.34,0.69,4.08,0.02,0.95,-22.98,-1.45,-33.84,-2.13
30,0,1,0,-1,0,1,-1,-1,1,0,1,71.64,11.41,11.68,15.04,0.82,14.79,0.06,0.99,-24.63,-1.55,-36.31,-2.29
30,0,1,0,-1,0,1,-1,0,0,1,1,76.94,12.09,12.29,15.26,0.85,17.59,0.07,1.0,-23.48,-1.48,-36.12,-2.28
30,0,1,0,-1,0,1,1,-1,0,0,-1,41.11,7.13,7.62,13.56,0.61,-1.05,-0.0,0.89,-21.87,-1.38,-31.61,-1.99
30,0,1,0,-1,1,-1,-1,-1,0,1,1,61.2,10.02,10.27,14.28,0.77,10.83,0.04,0.92,-23.75,-1.5,-34.06,-2.15
30,0,1,0,-1,1,-1,-1,0,0,1,-1,75.45,11.9,11.99,13.96,0.9,21.01,0.08,0.89,-22.95,-1.45,-32.49,-2.05
30,0,1,0,-1,1,-1,0,0,0,-1,1,50.02,8.45,8.86,13.96,0.68,4.47,0.02,0.91,-23.07,-1.45,-32.25,-2.03
30,0,1,0,-1,1,-1,0,0,0,1,0,66.47,10.73,10.83,13.52,0.85,16.19,0.06,0.87,-22.75,-1.43,-32.02,-2.02
30,0,1,0,-1,1,0,1,-1,1,1,1,70.95,11.32,11.38,14.07,0.86,16.89,0.07,0.92,-22.63,-1.43,-32.57,-2.05
30,0,1,0,-1,1,0,1,0,-1,-1,-1,132.68,18.4,17.94,16.85,1.1,51.45,0.2,0.89,-24.33,-1.53,-38.24,-2.41
30,0,1,0,-1,1,0,1,0,-1,0,1,61.93,10.12,10.43,14.07,0.78,11.56,0.05,0.92,-22.72,-1.43,-32.41,-2.04
30,0,1,0,-1,1,1,-1,1,-1,0,-1,70.18,11.22,11.3,13.89,0.86,17.59,0.07,0.89,-22.87,-1.44,-32.49,-2.05
30,0,1,0,-1,1,1,0,-1,-1,0,-1,70.95,11.32,11.45,13.71,0.88,18.62,0.07,0.88,-22.84,-1.44,-32.02,-2.02
30,0,1,0,0,-1,-1,-1,1,0,1,-1,110.94,16.1,16.04,17.36,0.96,33.64,0.13,1.06,-27.28,-1.72,-39.36,-2.48
30,0,1,0,0,-1,-1,0,0,-1,0,-1,137.33,18.87,18.62,18.66,1.03,50.6,0.2,0.99,-26.81,-1.69,-41.9,-2.64
30,0,1,0,0,-1,0,-1,0,1,0,0,63.48,10.33,10.83,15.95,0.72,8.99,0.04,1.02,-27.3,-1.72,-36.76,-2.32
30,0,1,0,0,-1,0,0,1,0,-1,1,30.63,5.49,6.31,14.68,0.47,-11.63,-0.05,0.97,-24.2,-1.52,-33.92,-2.14
30,0,1,0,0,-1,0,1,-1,1,0,1,50.02,8.45,9.03,14.84,0.65,1.35,0.01,0.99,-23.51,-1.48,-34.06,-2.15
30,0,1,0,0,-1,0,1,1,0,1,1,76.16,11.99,12.21,15.07,0.85,16.54,0.07,1.0,-24.12,-1.52,-35.72,-2.25
30,0,1,0,0,-1,1,0,-1,-1,0,0,75.45,11.9,12.06,14.84,0.85,16.89,0.07,0.98,-23.91,-1.51,-34.42,-2.17
30,0,1,0,0,-1,1,1,-1,0,0,0,63.48,10.33,10.59,14.17,0.79,11.56,0.05,0.94,-23.43,-1.48,-32.57,-2.05
30,0,1,0,0,0,-1,0,1,-1,0,0,60.47,9.92,10.27,13.85,0.78,11.56,0.05,0.9,-22.31,-1.41,-31.37,-1.98
30,0,1,0,0,0,-1,1,0,0,1,-1,72.41,11.51,11.53,13.48,0.9,18.97,0.08,0.89,-21.84,-1.38,-30.69,-1.93
30,0,1,0,0,0,-1,1,0,1,0,0,58.22,9.61,9.95,14.03,0.75,8.99,0.04,0.92,-23.01,-1.45,-32.49,-2.05
30,0,1,0,0,0,0,-1,1,0,1,0,80.68,12.56,12.65,14.81,0.89,20.33,0.08,0.98,-22.87,-1.44,-34.63,-2.18
30,0,1,0,0,0,0,-1,1,1,0,1,53.02,8.88,9.37,14.78,0.68,4.08,0.02,0.96,-23.75,-1.5,-34.98,-2.2
30,0,1,0,0,0,0,1,1,1,0,0,73.19,11.61,11.68,14.14,0.87,18.28,0.07,0.92,-22.61,-1.42,-32.64,-2.06
30,0,1,0,0,0,1,-1,-1,0,1,1,63.48,10.33,10.83,15.59,0.73,10.1,0.04,0.99,-24.85,-1.57,-36.76,-2.32
30,0,1,0,0,0,1,0,-1,1,-1,-1,53.72,8.98,9.37,14.07,0.71,6.37,0.03,0.92,-23.21,-1.46,-32.41,-2.04
30,0,1,0,0,0,1,0,1,-1,-1,1,51.55,8.67,9.2,14.21,0.69,4.47,0.02,0.94,-23.01,-1.45,-32.33,-2.04
30,0,1,0,0,0,1,0,1,-1,0,0,68.66,11.02,11.22,14.31,0.83,14.79,0.06,0.95,-22.66,-1.43,-33.77,-2.13
30,0,1,0,0,1,-1,0,0,-1,0,0,54.5,9.09,9.37,13.67,0.73,7.88,0.03,0.89,-22.34,-1.41,-31.53,-1.99
30,0,1,0,0,1,-1,1,-1,0,1,1,83.67,12.93,12.87,14.28,0.94,24.02,0.1,0.92,-22.78,-1.44,-33.1,-2.09
30,0,1,0,0,1,-1,1,0,0,-1,-1,62.67,10.22,10.43,13.82,0.8,12.64,0.05,0.9,-22.55,-1.42,-31.03,-1.95
30,0,1,0,0,1,0,-1,-1,0,-1,0,22.43,4.13,4.91,13.96,0.4,-15.72,-0.06,0.91,-23.29,-1.47,-32.33,-2.04
30,0,1,0,0,1,0,0,-1,0,-1,0,50.02,8.45,8.86,13.71,0.69,5.23,0.02,0.89,-22.66,-1.43,-31.77,-2.0
30,0,1,0,0,1,0,1,0,0,1,-1,78.45,12.28,12.29,13.85,0.93,22.02,0.09,0.9,-22.09,-1.39,-32.57,-2.05
30,0,1,0,0,1,0,1,1,1,1,-1,82.94,12.84,12.73,13.74,0.97,25.34,0.1,0.88,-22.15,-1.4,-31.94,-2.01
30,0,1,0,0,1,1,-1,0,1,-1,1,47.82,8.13,8.77,15.0,0.62,0.55,0.0,0.97,-24.3,-1.53,-35.79,-2.25
30,0,1,0,0,1,1,0,-1,0,-1,-1,50.02,8.45,8.95,13.82,0.69,4.85,0.02,0.9,-22.69,-1.43,-32.02,-2.02
30,0,1,0,0,1,1,1,0,1,0,0,87.44,13.39,13.24,14.28,0.97,26.32,0.1,0.92,-23.1,-1.46,-32.8,-2.07
30,0,1,0,0,1,1,1,0,1,1,0,84.41,13.02,12.95,14.21,0.96,25.01,0.1,0.91,-22.4,-1.41,-32.64,-2.06
30,0,1,0,0,1,1,1,1,-1,-1,1,52.25,8.77,9.28,14.71,0.68,4.08,0.02,0.96,-23.75,-1.5,-33.55,-2.11
30,0,1,0,1,-1,-1,-1,0,1,1,0,49.26,8.34,9.03,15.8,0.61,0.55,0.0,1.01,-25.76,-1.62,-37.39,-2.36
30,0,1,0,1,-1,-1,-1,1,1,1,1,61.2,10.02,10.51,15.53,0.72,8.62,0.03,0.99,-26.06,-1.64,-36.7,-2.31
30,0,1,0,1,-1,-1,0,-1,-1,0,1,52.25,8.77,9.37,15.16,0.66,3.69,0.01,0.97,-25.43,-1.6,-35.32,-2.22
30,0,1,0,1,-1,0,-1,1,-1,-1,0,55.21,9.19,9.78,15.95,0.66,3.31,0.01,1.03,-26.16,-1.65,-36.7,-2.31
30,0,1,0,1,-1,0,0,-1,-1,0,1,45.58,7.8,8.51,15.65,0.59,-1.86,-0.01,1.0,-25.12,-1.58,-36.51,-2.3
30,0,1,0,1,-1,0,0,-1,-1,1,0,62.67,10.22,10.67,15.47,0.73,9.73,0.04,0.99,-24.04,-1.51,-36.31,-2.29
30,0,1,0,1,-1,0,0,0,-1,0,-1,35.85,6.32,7.07,15.07,0.51,-7.27,-0.03,0.97,-24.33,-1.53,-34.42,-2.17
30,0,1,0,1,-1,0,1,0,1,1,-1,78.45,12.28,12.51,15.41,0.85,18.62,0.07,1.0,-23.78,-1.5,-35.45,-2.23
30,0,1,0,1,-1,0,1,1,-1,-1,1,58.94,9.71,10.11,14.58,0.74,8.62,0.03,0.95,-23.65,-1.49,-33.18,-2.09
30,0,1,0,1,-1,0,1,1,0,-1,0,68.66,11.02,11.38,15.59,0.77,11.92,0.05,1.02,-25.83,-1.63,-35.72,-2.25
30,0,1,0,1,-1,1,-1,-1,0,0,1,47.07,8.02,8.95,16.44,0.58,-1.86,-0.01,1.04,-26.92,-1.7,-38.3,-2.41
30,0,1,0,1,-1,1,-1,1,0,1,0,78.45,12.28,12.65,16.12,0.82,16.89,0.07,1.04,-25.36,-1.6,-37.27,-2.35
30,0,1,0,1,-1,1,1,0,0,1,-1,67.14,10.82,11.22,15.44,0.77,11.92,0.05,1.0,-24.45,-1.54,-35.72,-2.25
30,0,1,0,1,-1,1,1,1,-1,0,0,93.47,14.11,14.01,15.23,0.96,26.32,0.1,1.0,-23.32,-1.47,-34.77,-2.19
30,0,1,0,1,-1,1,1,1,1,0,0,74.67,11.8,12.06,15.44,0.82,16.54,0.07,0.99,-24.83,-1.56,-35.39,-2.23
30,0,1,0,1,0,-1,-1,-1,-1,-1,0,17.91,3.35,4.28,14.75,0.34,-21.44,-0.09,0.96,-23.48,-1.48,-34.06,-2.15
30,0,1,0,1,0,-1,0,-1,0,1,0,46.32,7.91,8.6,15.32,0.6,0.16,0.0,0.97,-25.22,-1.59,-36.44,-2.3
30,0,1,0,1,0,-1,1,1,0,-1,0,65.72,10.63,10.91,14.41,0.8,13.72,0.05,0.93,-23.07,-1.45,-32.88,-2.07
30,0,1,0,1,0,0,-1,-1,-1,-1,1,34.39,6.09,6.98,15.26,0.5,-9.0,-0.04,0.98,-25.62,-1.61,-35.52,-2.24
30,0,1,0,1,0,0,-1,-1,-1,0,0,53.02,8.88,9.45,15.41,0.66,4.47,0.02,0.97,-26.2,-1.65,-35.79,-2.25
30,0,1,0,1,0,0,1,0,0,1,0,73.89,11.7,11.99,15.26,0.82,16.89,0.07,0.98,-23.83,-1.5,-35.79,-2.25
30,0,1,0,1,0,1,0,1,-1,0,0,77.65,12.18,12.36,14.91,0.87,19.31,0.08,0.96,-23.51,-1.48,-34.2,-2.15
30,0,1,0,1,1,-1,-1,-1,0,1,1,51.55,8.67,9.28,15.16,0.65,4.08,0.02,0.95,-25.02,-1.58,-35.39,-2.23
30,0,1,0,1,1,-1,-1,0,0,0,0,61.2,10.02,10.35,14.61,0.75,11.92,0.05,0.91,-24.17,-1.52,-33.4,-2.1
30,0,1,0,1,1,-1,1,0,-1,1,1,82.13,12.74,12.87,15.04,0.9,22.35,0.09,0.96,-23.75,-1.5,-35.05,-2.21
30,0,1,0,1,1,0,-1,0,1,0,-1,72.41,11.51,11.68,14.48,0.85,18.97,0.08,0.91,-23.65,-1.49,-33.55,-2.11
30,0,1,0,1,1,0,0,0,0,1,1,78.45,12.28,12.51,15.41,0.85,20.33,0.08,0.96,-24.15,-1.52,-35.92,-2.26
30,0,1,0,1,1,0,1,-1,0,0,0,92.71,14.02,13.87,14.78,0.98,27.94,0.11,0.95,-23.81,-1.5,-34.2,-2.15
30,0,1,1,-1,-1,-1,1,0,-1,1,1,61.2,10.02,10.43,14.58,0.76,9.36,0.04,0.96,-23.24,-1.46,-33.92,-2.14
30,0,1,1,-1,-1,0,0,-1,0,-1,1,22.43,4.13,5.01,14.91,0.38,-18.54,-0.07,0.98,-23.57,-1.48,-34.91,-2.2
30,0,1,1,-1,-1,0,0,0,-1,0,-1,127.23,17.84,17.57,17.82,1.02,47.72,0.19,0.93,-24.61,-1.55,-40.82,-2.57
30,0,1,1,-1,-1,0,1,-1,0,-1,0,41.11,7.13,7.8,14.34,0.59,-3.08,-0.01,0.94,-22.75,-1.43,-33.77,-2.13
30,0,1,1,-1,-1,0,1,0,1,1,1,67.14,10.82,11.15,15.13,0.78,11.92,0.05,0.99,-24.63,-1.55,-35.32,-2.22
30,0,1,1,-1,-1,1,0,0,0,-1,-1,38.11,6.67,7.44,14.94,0.54,-5.16,-0.02,0.96,-24.53,-1.55,-34.98,-2.2
30,0,1,1,-1,-1,1,0,1,-1,1,-1,63.48,10.33,10.59,14.34,0.78,11.2,0.04,0.95,-24.3,-1.53,-34.06,-2.15
30,0,1,1,-1,0,-1,-1,-1,1,-1,0,33.63,5.97,6.79,14.68,0.5,-8.13,-0.03,0.94,-24.15,-1.52,-34.42,-2.17
30,0,1,1,-1,0,-1,-1,0,-1,1,0,50.02,8.45,9.03,14.48,0.67,3.69,0.01,0.93,-24.4,-1.54,-34.13,-2.15
30,0,1,1,-1,0,-1,0,0,0,-1,0,56.71,9.4,9.87,14.81,0.71,7.13,0.03,0.95,-23.35,-1.47,-34.35,-2.16
30,0,1,1,-1,0,-1,0,0,0,0,0,59.74,9.82,10.19,14.31,0.76,10.47,0.04,0.92,-23.65,-1.49,-33.4,-2.1
30,0,1,1,-1,0,0,-1,-1,-1,0,0,63.48,10.33,10.59,14.21,0.79,11.92,0.05,0.93,-23.24,-1.46,-33.62,-2.12
30,0,1,1,-1,0,0,1,-1,1,0,0,62.67,10.22,10.51,14.0,0.8,12.28,0.05,0.91,-21.77,-1.37,-32.49,-2.05
30,0,1,1,-1,0,1,-1,-1,-1,1,-1,65.72,10.63,10.83,13.89,0.82,14.43,0.06,0.91,-22.87,-1.44,-32.72,-2.06
30,0,1,1,-1,0,1,-1,1,0,-1,-1,70.18,11.22,11.61,15.32,0.8,16.54,0.07,0.94,-24.55,-1.55,-35.11,-2.21
30,0,1,1,-1,0,1,0,1,1,0,0,61.2,10.02,10.35,14.41,0.76,10.1,0.04,0.95,-23.1,-1.46,-34.06,-2.15
30,0,1,1,-1,0,1,1,0,-1,1,1,65.72,10.63,10.91,14.51,0.8,13.0,0.05,0.95,-22.18,-1.4,-33.25,-2.09
30,0,1,1,-1,1,-1,-1,-1,0,0,1,48.5,8.23,8.69,13.89,0.67,3.31,0.01,0.91,-23.67,-1.49,-32.49,-2.05
30,0,1,1,-1,1,-1,-1,0,-1,-1,1,40.32,7.01,7.62,14.14,0.58,-3.08,-0.01,0.93,-24.02,-1.51,-32.8,-2.07
30,0,1,1,-1,1,-1,-1,0,-1,1,-1,49.26,8.34,8.86,14.0,0.68,4.47,0.02,0.9,-23.83,-1.5,-32.95,-2.08
30,0,1,1,-1,1,-1,-1,0,0,-1,0,47.07,8.02,8.6,14.28,0.65,2.53,0.01,0.91,-23.51,-1.48,-33.25,-2.09
30,0,1,1,-1,1,-1,-1,0,1,-1,1,43.3,7.46,8.16,14.81,0.59,-1.05,-0.0,0.95,-25.07,-1.58,-34.84,-2.19
30,0,1,1,-1,1,-1,0,-1,1,1,-1,52.25,8.77,9.12,13.52,0.72,7.5,0.03,0.87,-22.0,-1.39,-31.61,-1.99
30,0,1,1,-1,1,-1,0,1,0,-1,0,55.99,9.3,9.7,14.07,0.73,8.62,0.03,0.9,-23.59,-1.49,-32.88,-2.07
30,0,1,1,-1,1,0,-1,-1,-1,1,1,69.42,11.12,11.3,14.24,0.84,15.84,0.06,0.92,-23.46,-1.48,-33.48,-2.11
30,0,1,1,-1,1,0,0,0,1,1,-1,62.67,10.22,10.35,13.45,0.82,13.72,0.05,0.87,-22.69,-1.43,-31.86,-2.01
30,0,1,1,-1,1,0,1,0,0,0,0,66.47,10.73,10.99,14.21,0.82,14.79,0.06,0.92,-23.12,-1.46,-33.33,-2.1
30,0,1,1,-1,1,1,0,1,0,1,1,66.47,10.73,10.99,14.61,0.79,13.72,0.05,0.94,-23.43,-1.48,-34.2,-2.15
30,0,1,1,0,-1,-1,-1,0,1,-1,-1,50.78,8.56,9.37,16.44,0.61,2.14,0.01,1.0,-27.21,-1.71,-37.45,-2.36
30,0,1,1,0,-1,0,-1,1,0,-1,1,23.9,4.38,5.32,15.23,0.39,-18.06,-0.07,1.0,-25.24,-1.59,-35.11,-2.21
30,0,1,1,0,-1,0,0,-1,0,0,0,30.63,5.49,6.31,15.04,0.46,-12.08,-0.05,0.98,-24.4,-1.54,-35.45,-2.23
30,0,1,1,0,-1,1,-1,-1,-1,1,0,62.67,10.22,10.67,15.29,0.74,8.99,0.04,1.0,-24.38,-1.54,-35.92,-2.26
30,0,1,1,0,0,-1,-1,-1,0,0,0,34.39,6.09,6.79,14.38,0.52,-7.7,-0.03,0.94,-23.89,-1.5,-32.95,-2.08
30,0,1,1,0,0,-1,0,0,1,0,1,61.2,10.02,10.43,14.91,0.74,9.73,0.04,0.96,-25.9,-1.63,-35.25,-2.22
30,0,1,1,0,0,0,-1,1,1,-1,-1,85.96,13.21,13.31,15.56,0.9,24.02,0.1,0.97,-25.5,-1.61,-35.25,-2.22
30,0,1,1,0,0,0,-1,1,1,0,0,64.97,10.53,10.83,14.65,0.78,12.64,0.05,0.95,-23.59,-1.49,-34.28,-2.16
30,0,1,1,0,0,0,0,-1,0,-1,1,50.02,8.45,9.03,14.68,0.66,2.14,0.01,0.96,-23.37,-1.47,-33.77,-2.13
30,0,1,1,0,0,0,0,0,0,0,1,73.19,11.61,11.84,14.94,0.83,16.54,0.07,0.96,-24.04,-1.51,-34.35,-2.16
30,0,1,1,0,0,0,0,1,1,0,1,64.22,10.43,10.75,14.78,0.77,11.2,0.04,0.96,-24.07,-1.52,-34.42,-2.17
30,0,1,1,0,0,0,1,-1,-1,0,-1,41.11,7.13,7.8,14.31,0.59,-3.08,-0.01,0.94,-24.35,-1.53,-33.55,-2.11
30,0,1,1,0,0,1,0,0,1,-1,1,51.55,8.67,9.2,15.1,0.65,2.53,0.01,0.98,-23.48,-1.48,-35.11,-2.21
30,0,1,1,0,0,1,1,0,-1,0,0,63.48,10.33,10.67,14.58,0.78,11.2,0.04,0.96,-22.69,-1.43,-33.84,-2.13
30,0,1,1,0,0,1,1,1,1,-1,1,63.48,10.33,10.75,14.84,0.76,10.83,0.04,0.97,-23.4,-1.47,-34.2,-2.15
30,0,1,1,0,1,-1,1,1,-1,-1,-1,58.22,9.61,9.95,13.85,0.76,10.1,0.04,0.9,-22.9,-1.44,-31.2,-1.97
30,0,1,1,0,1,-1,1,1,1,1,-1,72.41,11.51,11.61,13.96,0.88,18.97,0.08,0.89,-22.58,-1.42,-32.1,-2.02
30,0,1,1,0,1,0,0,0,1,0,1,70.18,11.22,11.61,15.29,0.8,14.43,0.06,0.98,-25.36,-1.6,-35.66,-2.25
30,0,1,1,0,1,0,1,-1,-1,0,-1,47.82,8.13,8.6,14.0,0.66,2.53,0.01,0.91,-23.07,-1.45,-32.57,-2.05
30,0,1,1,0,1,0,1,-1,-1,1,0,64.97,10.53,10.83,14.58,0.79,12.28,0.05,0.95,-23.37,-1.47,-33.99,-2.14
30,0,1,1,0,1,1,0,-1,-1,0,0,71.64,11.41,11.61,14.48,0.84,16.54,0.07,0.94,-22.61,-1.42,-33.92,-2.14
30,0,1,1,0,1,1,0,1,0,-1,-1,79.88,12.46,12.43,13.92,0.94,23.02,0.09,0.9,-22.06,-1.39,-32.02,-2.02
30,0,1,1,1,-1,0,-1,-1,0,0,1,45.58,7.8,8.77,16.88,0.56,-3.08,-0.01,1.05,-27.43,-1.73,-39.53,-2.49
30,0,1,1,1,-1,0,-1,0,0,1,1,51.55,8.67,9.45,16.44,0.61,1.35,0.01,1.03,-26.25,-1.65,-38.3,-2.41
30,0,1,1,1,-1,0,0,-1,1,0,0,70.18,11.22,11.61,15.86,0.77,14.08,0.06,1.0,-27.1,-1.71,-36.76,-2.32
30,0,1,1,1,-1,0,0,0,0,1,-1,46.32,7.91,8.6,15.41,0.6,-1.05,-0.0,0.99,-24.45,-1.54,-35.85,-2.26
30,0,1,1,1,-1,1,0,1,-1,-1,0,55.99,9.3,9.78,15.0,0.7,5.61,0.02,0.98,-23.75,-1.5,-34.7,-2.19
30,0,1,1,1,-1,1,0,1,-1,0,1,61.93,10.12,10.59,15.47,0.72,8.99,0.04,0.99,-23.96,-1.51,-35.66,-2.25
30,0,1,1,1,-1,1,1,-1,0,0,0,82.94,12.84,13.02,15.74,0.87,21.01,0.08,1.01,-24.4,-1.54,-36.44,-2.3
30,0,1,1,1,-1,1,1,-1,1,0,-1,56.71,9.4,9.95,15.26,0.69,5.99,0.02,0.98,-25.19,-1.59,-34.98,-2.2
30,0,1,1,1,-1,1,1,1,0,-1,0,76.16,11.99,12.29,15.47,0.83,16.89,0.07,1.01,-25.17,-1.59,-35.52,-2.24
30,0,1,1,1,0,-1,0,0,1,1,1,84.41,13.02,13.16,15.65,0.88,22.69,0.09,0.98,-26.29,-1.66,-36.83,-2.32
30,0,1,1,1,0,-1,0,1,1,-1,-1,79.16,12.37,12.43,14.75,0.89,21.01,0.08,0.94,-24.5,-1.54,-33.4,-2.1
30,0,1,1,1,0,0,-1,0,0,0,0,60.47,9.92,10.43,15.44,0.72,9.73,0.04,0.97,-25.65,-1.62,-36.05,-2.27
30,0,1,1,1,0,0,0,-1,0,-1,0,60.47,9.92,10.35,14.81,0.74,10.1,0.04,0.94,-23.7,-1.49,-34.06,-2.15
30,0,1,1,1,0,1,0,1,0,0,1,65.72,10.63,11.15,15.95,0.74,10.47,0.04,1.02,-24.3,-1.53,-36.76,-2.32
30,0,1,1,1,0,1,1,0,0,0,1,76.94,12.09,12.29,15.65,0.83,17.93,0.07,0.99,-24.45,-1.54,-35.92,-2.26
30,0,1,1,1,1,-1,-1,0,0,1,0,67.14,10.82,11.15,14.94,0.79,15.14,0.06,0.93,-25.39,-1.6,-34.63,-2.18
30,0,1,1,1,1,-1,0,-1,0,1,0,80.68,12.56,12.73,15.04,0.89,22.69,0.09,0.93,-25.05,-1.58,-34.98,-2.2
30,0,1,1,1,1,-1,1,-1,0,0,0,67.14,10.82,11.07,14.58,0.8,15.49,0.06,0.91,-23.62,-1.49,-33.62,-2.12
30,0,1,1,1,1,0,-1,-1,0,0,-1,55.21,9.19,9.7,14.91,0.69,6.37,0.03,0.95,-24.43,-1.54,-34.84,-2.19
30,0,1,1,1,1,0,1,-1,-1,-1,1,79.16,12.37,12.43,14.84,0.88,20.33,0.08,0.96,-23.65,-1.49,-33.77,-2.13
30,0,1,1,1,1,0,1,-1,0,-1,0,72.41,11.51,11.76,14.97,0.83,17.59,0.07,0.94,-24.12,-1.52,-34.28,-2.16
30,1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,57.5,9.51,10.11,15.98,0.67,6.37,0.03,1.0,-24.9,-1.57,-37.2,-2.34
30,1,-1,-1,-1,-1,-1,0,1,0,0,-1,73.89,11.7,12.29,17.01,0.76,17.24,0.07,1.0,-25.79,-1.62,-39.48,-2.49
30,1,-1,-1,-1,-1,0,1,-1,1,0,0,55.99,9.3,9.78,15.07,0.69,5.61,0.02,0.98,-24.04,-1.51,-35.05,-2.21
30,1,-1,-1,-1,-1,1,-1,-1,0,1,0,58.22,9.61,10.11,15.16,0.71,7.13,0.03,0.99,-23.12,-1.46,-35.99,-2.27
30,1,-1,-1,-1,-1,1,0,0,-1,0,1,54.5,9.09,9.7,15.35,0.67,4.08,0.02,1.0,-24.48,-1.54,-36.7,-2.31
30,1,-1,-1,-1,-1,1,0,1,1,-1,-1,104.13,15.34,15.38,17.12,0.94,32.08,0.13,1.02,-25.76,-1.62,-39.65,-2.5
30,1,-1,-1,-1,0,0,-1,-1,0,-1,-1,41.11,7.13,7.98,15.68,0.55,-2.26,-0.01,0.95,-24.53,-1.55,-36.57,-2.3
30,1,-1,-1,-1,0,0,1,0,1,-1,0,132.68,18.4,18.06,17.92,1.04,50.03,0.2,0.94,-24.7,-1.56,-41.2,-2.6
30,1,-1,-1,-1,0,0,1,1,1,-1,-1,71.64,11.41,11.84,16.18,0.77,15.49,0.06,0.99,-26.04,-1.64,-37.45,-2.36
30,1,-1,-1,-1,0,0,1,1,1,0,0,80.68,12.56,12.65,15.04,0.88,20.33,0.08,0.97,-23.73,-1.49,-35.11,-2.21
30,1,-1,-1,-1,0,1,-1,0,0,0,1,59.74,9.82,10.27,14.78,0.74,8.62,0.03,0.96,-23.59,-1.49,-34.91,-2.2
30,1,-1,-1,-1,0,1,-1,0,0,1,0,87.44,13.39,13.45,15.29,0.92,23.36,0.09,1.0,-22.92,-1.44,-36.64,-2.31
30,1,-1,-1,-1,0,1,1,1,-1,1,-1,79.88,12.46,12.51,14.48,0.91,19.99,0.08,0.97,-22.81,-1.44,-33.7,-2.12
30,1,-1,-1,-1,1,-1,-1,0,0,-1,-1,64.97,10.53,11.15,16.55,0.71,13.36,0.05,0.96,-24.68,-1.55,-37.88,-2.39
30,1,-1,-1,-1,1,-1,-1,1,1,0,0,64.22,10.43,10.91,15.83,0.73,12.28,0.05,0.96,-25.12,-1.58,-36.95,-2.33
30,1,-1,-1,-1,1,-1,0,-1,-1,0,-1,46.32,7.91,8.43,14.48,0.63,1.74,0.01,0.91,-22.49,-1.42,-33.25,-2.09
30,1,-1,-1,-1,1,-1,0,0,1,1,0,76.16,11.99,12.06,14.31,0.89,21.01,0.08,0.9,-22.46,-1.41,-32.72,-2.06
30,1,-1,-1,-1,1,-1,1,-1,-1,1,1,71.64,11.41,11.53,13.71,0.88,17.93,0.07,0.9,-22.15,-1.4,-30.95,-1.95
30,1,-1,-1,-1,1,-1,1,1,-1,0,0,41.11,7.13,7.71,14.24,0.59,-1.86,-0.01,0.92,-23.46,-1.48,-33.48,-2.11
30,1,-1,-1,-1,1,-1,1,1,0,1,-1,83.67,12.93,12.8,13.41,1.0,25.67,0.1,0.88,-21.38,-1.35,-30.6,-1.93
30,1,-1,-1,-1,1,0,-1,-1,0,-1,-1,35.85,6.32,7.16,14.91,0.52,-4.74,-0.02,0.91,-23.04,-1.45,-34.7,-2.19
30,1,-1,-1,-1,1,0,-1,0,1,1,0,93.47,14.11,14.01,15.29,0.96,27.62,0.11,0.97,-24.28,-1.53,-36.05,-2.27
30,1,-1,-1,-1,1,0,0,-1,0,-1,1,21.67,4.0,4.91,14.17,0.39,-17.12,-0.07,0.93,-22.61,-1.42,-32.8,-2.07
30,1,-1,-1,-1,1,0,1,1,-1,0,1,59.74,9.82,10.03,13.74,0.78,10.83,0.04,0.9,-22.95,-1.45,-32.18,-2.03
30,1,-1,-1,-1,1,1,-1,1,0,1,0,95.77,14.38,14.15,14.45,1.02,29.86,0.12,0.94,-22.69,-1.43,-34.42,-2.17
30,1,-1,-1,-1,1,1,0,0,0,-1,1,38.11,6.67,7.26,13.89,0.57,-3.91,-0.02,0.9,-21.25,-1.34,-32.95,-2.08
30,1,-1,-1,-1,1,1,1,1,-1,1,-1,75.45,11.9,11.84,13.71,0.91,19.99,0.08,0.9,-21.87,-1.38,-31.53,-1.99
30,1,-1,-1,-1,1,1,1,1,1,0,0,80.68,12.56,12.43,13.37,0.97,23.02,0.09,0.89,-21.38,-1.35,-31.61,-1.99
30,1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,31.38,5.61,6.5,15.0,0.47,-10.75,-0.04,0.96,-23.12,-1.46,-34.63,-2.18
30,1,-1,-1,0,-1,-1,-1,1,-1,0,0,61.93,10.12,10.67,15.95,0.71,9.73,0.04,0.98,-25.43,-1.6,-36.83,-2.32
30,1,-1,-1,0,-1,-1,-1,1,0,-1,-1,81.41,12.65,13.02,16.66,0.82,21.35,0.08,1.0,-25.79,-1.62,-38.42,-2.42
30,1,-1,-1,0,-1,-1,1,1,0,-1,0,53.72,8.98,9.62,15.65,0.66,4.47,0.02,0.99,-25.83,-1.63,-36.25,-2.28
