---
name: "SOM Round 2 — 500 samples"
description: Factor-based strategy search Round 2
variables:
    - top
    - Yield
    - ROC
    - EarningsYield
    - RS(6m)
    - ROA
    - ΔROA
    - AccrualRatio
    - ΔLTDebt-to-Assets
    - ΔCurrentRatio
    - ΔOpMgn
    - ΔAssetTurnover
    - annualized
    - mean
    - std
    - sharpe
    - alpha
    - beta
    - var
    - tvar
inputs: 20
outputs: 0
---
30,500,500,500,500,500,500,500,500,500,500,500,240,255,284,398,266,464,590,716
30,500,500,500,500,500,500,500,500,500,500,500,220,232,284,348,242,464,570,717
30,500,500,500,500,500,500,500,500,500,500,500,245,257,228,449,284,318,732,782
30,500,500,500,500,500,500,500,500,500,500,500,210,219,254,339,235,382,664,740
30,500,500,500,500,500,500,500,500,500,500,500,227,238,263,378,255,395,607,734
30,500,500,500,500,500,500,500,500,500,500,500,267,287,327,434,292,549,469,665
30,500,500,500,500,500,500,500,500,500,500,500,350,384,443,523,398,521,408,543
30,500,500,500,500,500,500,500,500,500,500,500,340,373,422,518,379,576,454,563
30,500,500,500,500,500,500,500,500,500,500,500,358,392,436,539,402,549,430,557
30,500,500,500,500,500,500,500,500,500,500,500,358,391,416,550,400,549,450,573
30,500,500,500,500,500,500,500,500,500,500,500,207,218,292,315,225,478,573,699
30,500,500,500,500,500,500,500,500,500,500,500,260,274,236,481,295,382,694,768
30,500,500,500,500,500,500,500,500,500,500,500,260,280,322,423,280,576,479,666
